id_unit,t,treat,y,lpop
18179,2005,0,5.92958914338989,3.3178157727231
18179,2006,0,6.05208916892442,3.3178157727231
18179,2007,0,5.83188247728352,3.3178157727231
18181,2003,0,5.53338948872752,3.22949919650533
18181,2004,0,5.32300997913841,3.22949919650533
18181,2005,0,5.28826703069454,3.22949919650533
18181,2006,0,5.25749537202778,3.22949919650533
18181,2007,0,5.23110861685459,3.22949919650533
19013,2003,0,7.9043348420851,4.85212400952536
19013,2004,0,7.83794891602528,4.85212400952536
19013,2005,0,7.8407064517494,4.85212400952536
19013,2006,0,7.85476918349913,4.85212400952536
19013,2007,0,7.87929148508227,4.85212400952536
19025,2003,0,5.46806014113513,2.40829554741616
19025,2004,0,5.2257466737132,2.40829554741616
19025,2005,0,5.18738580584075,2.40829554741616
19025,2006,0,5.22035582507832,2.40829554741616
19025,2007,0,5.15329159449778,2.40829554741616
19069,2003,0,5.28320372873799,2.37061750338587
19069,2004,0,5.21493575760899,2.37061750338587
19069,2005,0,5.31320597904179,2.37061750338587
19069,2006,0,5.19849703126583,2.37061750338587
19069,2007,0,5.2040066870768,2.37061750338587
19077,2003,0,5.05624580534831,2.4294820261824
19077,2004,0,4.97673374242057,2.4294820261824
19077,2005,0,4.9416424226093,2.4294820261824
19077,2006,0,4.84418708645859,2.4294820261824
19077,2007,0,4.87519732320115,2.4294820261824
19083,2003,0,5.87493073085203,2.9344949640828
19083,2004,0,5.78689738136671,2.9344949640828
19083,2005,0,5.75257263882563,2.9344949640828
19083,2006,0,5.77144112313002,2.9344949640828
19083,2007,0,5.75257263882563,2.9344949640828
19087,2003,0,6.20253551718792,3.0123927144471
19087,2004,0,6.01126717440416,3.0123927144471
19087,2005,0,6.0137151560428,3.0123927144471
19087,2006,0,5.98896141688986,3.0123927144471
19087,2007,0,5.92692602597041,3.0123927144471
19111,2003,0,6.40687998606931,3.63895364534421
19111,2004,0,6.32076829425058,3.63895364534421
19111,2005,0,6.39359075395063,3.63895364534421
19111,2006,0,6.43615036836943,3.63895364534421
19111,2007,0,6.43294009273918,3.63895364534421
19113,2003,0,8.30992298925832,5.25593686652208
19113,2004,0,8.28702502516506,5.25593686652208
19113,2005,0,8.25400859056484,5.25593686652208
19113,2006,0,8.28526113406895,5.25593686652208
19113,2007,0,8.36985260351753,5.25593686652208
19123,2003,0,5.89989735358249,3.10615495480408
19123,2004,0,5.8406416573734,3.10615495480408
19123,2005,0,5.73657229747919,3.10615495480408
19123,2006,0,5.80211837537706,3.10615495480408
19123,2007,0,5.77455154554441,3.10615495480408
19131,2003,0,5.26785815906333,2.38637461872373
19131,2004,0,5.18738580584075,2.38637461872373
19131,2005,0,5.27811465923052,2.38637461872373
19131,2006,0,5.25749537202778,2.38637461872373
19131,2007,0,5.31811999384422,2.38637461872373
19137,2003,0,5.37527840768417,2.46563887943034
19137,2004,0,5.44673737166631,2.46563887943034
19137,2005,0,5.37989735354046,2.46563887943034
19137,2006,0,5.4510384535657,2.46563887943034
19137,2007,0,5.4553211153577,2.46563887943034
19141,2003,0,6.08904487544685,2.71482718538123
19141,2004,0,6.00141487796115,2.71482718538123
19141,2005,0,6.0330862217988,2.71482718538123
19141,2006,0,6.05208916892442,2.71482718538123
19141,2007,0,5.88610403145016,2.71482718538123
19153,2003,0,9.19136140537838,5.92586145952057
19153,2004,0,9.12565356380899,5.92586145952057
19153,2005,0,9.12956406194889,5.92586145952057
19153,2006,0,9.14729407025855,5.92586145952057
19153,2007,0,9.1557785839835,5.92586145952057
19157,2003,0,6.3456363608286,2.9346544240454
19157,2004,0,6.09582456243222,2.9346544240454
19157,2005,0,6.06378520868761,2.9346544240454
19157,2006,0,6.1463292576689,2.9346544240454
19157,2007,0,6.15485809401642,2.9346544240454
19159,2003,0,4.64439089914137,1.69909578436464
19159,2004,0,4.53259949315326,1.69909578436464
19159,2005,0,4.33073334028633,1.69909578436464
19159,2006,0,4.27666611901606,1.69909578436464
19159,2007,0,4.36944785246702,1.69909578436464
19183,2003,0,6.09582456243222,3.02868337369368
19183,2004,0,5.92692602597041,3.02868337369368
19183,2005,0,5.88887795833288,3.02868337369368
19183,2006,0,5.97888576490112,3.02868337369368
19183,2007,0,6.12468339089421,3.02868337369368
19185,2003,0,4.24849524204936,1.90657514365664
19185,2004,0,3.93182563272433,1.90657514365664
19185,2005,0,4.02535169073515,1.90657514365664
19185,2006,0,4.06044301054642,1.90657514365664
19185,2007,0,4.4188406077966,1.90657514365664
19187,2003,0,6.73340189183736,3.6947372635981
19187,2004,0,6.68336094576627,3.6947372635981
19187,2005,0,6.64898455002478,3.6947372635981
19187,2006,0,6.68336094576627,3.6947372635981
19187,2007,0,6.67329796776765,3.6947372635981
20013,2003,0,5.42934562895444,2.37248422037371
20013,2004,0,5.45958551414416,2.37248422037371
20013,2005,0,5.50125821054473,2.37248422037371
20013,2006,0,5.31811999384422,2.37248422037371
20013,2007,0,5.28320372873799,2.37248422037371
20021,2003,0,5.59098698051086,3.11817112074657
20021,2004,0,5.35658627467201,3.11817112074657
20021,2005,0,5.54517744447956,3.11817112074657
20021,2006,0,5.40267738187228,3.11817112074657
20021,2007,0,5.31811999384422,3.11817112074657
20027,2003,0,5.14166355650266,2.17724860168275
20027,2004,0,5.23644196282995,2.17724860168275
20027,2005,0,5.37063802812766,2.17724860168275
20027,2006,0,5.39362754635236,2.17724860168275
20027,2007,0,5.40267738187228,2.17724860168275
20031,2003,0,5.28826703069454,2.18211093952617
20031,2004,0,5.19849703126583,2.18211093952617
20031,2005,0,4.94875989037817,2.18211093952617
20031,2006,0,5.37527840768417,2.18211093952617
20031,2007,0,5.39362754635236,2.18211093952617
20045,2003,0,7.52240023138712,4.6047901137698
20045,2004,0,7.3664451483276,4.6047901137698
20045,2005,0,7.37525577800975,4.6047901137698
20045,2006,0,7.40306109109009,4.6047901137698
20045,2007,0,7.4265490723973,4.6047901137698
20047,2003,0,3.66356164612965,1.2380843339547
20047,2004,0,3.80666248977032,1.2380843339547
20047,2005,0,3.63758615972639,1.2380843339547
20047,2006,0,2.94443897916644,1.2380843339547
20047,2007,0,3.8286413964891,1.2380843339547
20063,2003,0,4.26267987704132,1.12102588350501
20063,2004,0,4.18965474202643,1.12102588350501
20063,2005,0,4.00733318523247,1.12102588350501
20063,2006,0,4.04305126783455,1.12102588350501
20063,2007,0,3.97029191355212,1.12102588350501
20085,2003,0,5.4380793089232,2.53821042181031
20085,2004,0,5.37527840768417,2.53821042181031
20085,2005,0,5.3890717298165,2.53821042181031
20085,2006,0,5.35185813347607,2.53821042181031
20085,2007,0,5.40717177146012,2.53821042181031
20095,2003,0,4.92725368515721,2.16021475170232
20095,2004,0,4.91265488573605,2.16021475170232
20095,2005,0,5.03695260241363,2.16021475170232
20095,2006,0,4.969813299576,2.16021475170232
20095,2007,0,5.05624580534831,2.16021475170232
20103,2003,0,6.59578051396131,4.22961818627967
20103,2004,0,6.58892647753352,4.22961818627967
20103,2005,0,6.46458830368996,4.22961818627967
20103,2006,0,6.49828214947643,4.22961818627967
20103,2007,0,6.45676965557216,4.22961818627967
20133,2003,0,6.11146733950268,2.83303685789521
20133,2004,0,5.92157841964382,2.83303685789521
20133,2005,0,5.82008293035236,2.83303685789521
20133,2006,0,5.84354441703136,2.83303685789521
20133,2007,0,5.72358510195238,2.83303685789521
20137,2003,0,4.7361984483945,1.78389529417125
20137,2004,0,4.70953020131233,1.78389529417125
20137,2005,0,4.85203026391962,1.78389529417125
20137,2006,0,4.79579054559674,1.78389529417125
20137,2007,0,4.64439089914137,1.78389529417125
20143,2003,0,3.95124371858143,1.81856367198011
20143,2004,0,3.98898404656427,1.81856367198011
20143,2005,0,3.98898404656427,1.81856367198011
20143,2006,0,4.18965474202643,1.81856367198011
20143,2007,0,4.06044301054642,1.81856367198011
20145,2003,0,4.49980967033027,1.97865388786714
20145,2004,0,4.48863636973214,1.97865388786714
20145,2005,0,4.63472898822964,1.97865388786714
20145,2006,0,4.80402104473326,1.97865388786714
20145,2007,0,4.70048036579242,1.97865388786714
20171,2003,0,5.03043792139244,1.63315443905142
20171,2004,0,4.91265488573605,1.63315443905142
20171,2005,0,4.81218435537242,1.63315443905142
20171,2006,0,4.8283137373023,1.63315443905142
20171,2007,0,4.79579054559674,1.63315443905142
20183,2003,0,3.97029191355212,1.51204556642545
20183,2004,0,3.93182563272433,1.51204556642545
20183,2005,0,3.63758615972639,1.51204556642545
20183,2006,0,4.17438726989564,1.51204556642545
20183,2007,0,4.38202663467388,1.51204556642545
20205,2003,0,4.79579054559674,2.33524587523359
20205,2004,0,4.79579054559674,2.33524587523359
20205,2005,0,4.81218435537242,2.33524587523359
20205,2006,0,4.94875989037817,2.33524587523359
20205,2007,0,5.16478597392351,2.33524587523359
22007,2003,0,4.77912349311153,3.15222307031342
22007,2004,0,4.83628190695148,3.15222307031342
22007,2005,0,4.57471097850338,3.15222307031342
22007,2006,0,4.91998092582813,3.15222307031342
22007,2007,0,5.07517381523383,3.15222307031342
22033,2003,0,8.74957394808293,6.02308917522617
22033,2004,0,8.68016201969438,6.02308917522617
22033,2005,0,8.68440111040014,6.02308917522617
22033,2006,0,8.78094111357239,6.02308917522617
22033,2007,0,8.65782432115598,6.02308917522617
22045,2003,0,6.65415252018322,4.29409665407894
22045,2004,0,6.58063913728495,4.29409665407894
22045,2005,0,6.58202513889283,4.29409665407894
22045,2006,0,6.76272950693188,4.29409665407894
22045,2007,0,6.77992190747225,4.29409665407894
22069,2003,0,5.64190707093811,3.66561082717458
22069,2004,0,5.53733426701854,3.66561082717458
22069,2005,0,5.40717177146012,3.66561082717458
22069,2006,0,5.53733426701854,3.66561082717458
22069,2007,0,5.78689738136671,3.66561082717458
22071,2003,0,8.31164394850298,6.18347649998489
22071,2004,0,8.1371033896393,6.18347649998489
22071,2005,0,8.14206328310415,6.18347649998489
22071,2006,0,7.1785454837637,6.18347649998489
22071,2007,0,7.75147531802146,6.18347649998489
22073,2003,0,7.51043055637801,4.9921318225317
22073,2004,0,7.35115822643069,4.9921318225317
22073,2005,0,7.40367029001237,4.9921318225317
22073,2006,0,7.45240245122364,4.9921318225317
22073,2007,0,7.50988306115491,4.9921318225317
22081,2003,0,4.02535169073515,2.26405214327726
22081,2004,0,3.78418963391826,2.26405214327726
22081,2005,0,3.36729582998647,2.26405214327726
22081,2006,0,3.3322045101752,2.26405214327726
22081,2007,0,3.3322045101752,2.26405214327726
22087,2003,0,6.74051935960622,4.20810470205826
22087,2004,0,6.58892647753352,4.20810470205826
22087,2005,0,6.5792512120101,4.20810470205826
22087,2006,0,4.45434729625351,4.20810470205826
22087,2007,0,5.21493575760899,4.20810470205826
22091,2003,0,3.2188758248682,2.35375337956845
22091,2004,0,3.55534806148941,2.35375337956845
22091,2005,0,3.17805383034795,2.35375337956845
22091,2006,0,3.3322045101752,2.35375337956845
22091,2007,0,3.36729582998647,2.35375337956845
22111,2003,0,5.05624580534831,3.12689210625201
22111,2004,0,4.69134788222914,3.12689210625201
22111,2005,0,5.05624580534831,3.12689210625201
22111,2006,0,4.82028156560504,3.12689210625201
22111,2007,0,4.88280192258637,3.12689210625201
22115,2003,0,5.605802066296,3.96140347152558
22115,2004,0,5.64544689764324,3.96140347152558
22115,2005,0,5.65599181081985,3.96140347152558
22115,2006,0,5.74620319054015,3.96140347152558
22115,2007,0,5.78382518232974,3.96140347152558
22119,2003,0,5.6970934865054,3.73363769145571
22119,2004,0,5.46806014113513,3.73363769145571
22119,2005,0,5.61677109766657,3.73363769145571
22119,2006,0,5.57594910314632,3.73363769145571
22119,2007,0,5.81413053182507,3.73363769145571
24009,2003,0,7.02553831463852,4.31164440561939
24009,2004,0,7.14677217945264,4.31164440561939
24009,2005,0,7.16162200293919,4.31164440561939
24009,2006,0,7.1066061377273,4.31164440561939
24009,2007,1,7.1929342212158,4.31164440561939
24015,2003,0,7.04053639021596,4.4537773664325
24015,2004,0,7.15305163493748,4.4537773664325
24015,2005,0,7.14440718032114,4.4537773664325
24015,2006,0,7.18841273649695,4.4537773664325
24015,2007,1,7.11151211649616,4.4537773664325
24017,2003,0,7.68017564043659,4.79203142282408
24017,2004,0,7.69256964806791,4.79203142282408
24017,2005,0,7.69074316354187,4.79203142282408
24017,2006,0,7.75491027202143,4.79203142282408
24017,2007,1,7.75619534394812,4.79203142282408
24021,2003,0,8.31016902198191,5.27441906341037
24021,2004,0,8.36264243156764,5.27441906341037
24021,2005,0,8.30819906320645,5.27441906341037
24021,2006,0,8.32748441618826,5.27441906341037
24021,2007,1,8.28803156777646,5.27441906341037
24027,2003,0,8.76826314537129,5.5127914463584
24027,2004,0,8.74273386733017,5.5127914463584
24027,2005,0,8.67077227934454,5.5127914463584
24027,2006,0,8.71719093322313,5.5127914463584
24027,2007,1,8.75131624677346,5.5127914463584
24033,2003,0,9.10830764641103,6.68650368678403
24033,2004,0,9.14034700015565,6.68650368678403
24033,2005,0,9.17232692977797,6.68650368678403
24033,2006,0,9.17926241640532,6.68650368678403
24033,2007,1,9.15567297063387,6.68650368678403
26005,2003,0,7.1693500166706,4.66027371221412
26005,2004,0,7.15773548424991,4.66027371221412
26005,2005,0,7.10578612948127,4.66027371221412
26005,2006,0,7.05185562295589,4.66027371221412
26005,2007,1,6.98749024700099,4.66027371221412
26015,2003,0,6.34388043412633,4.0387437582073
26015,2004,0,6.25190388316589,4.0387437582073
26015,2005,0,6.28599809450886,4.0387437582073
26015,2006,0,6.18001665365257,4.0387437582073
26015,2007,1,6.19440539110467,4.0387437582073
26027,2003,0,5.42053499927229,3.9338627720326
26027,2004,0,5.62401750618734,3.9338627720326
26027,2005,0,5.72358510195238,3.9338627720326
26027,2006,0,5.58724865840025,3.9338627720326
26027,2007,1,5.27299955856375,3.9338627720326
26031,2003,0,5.27811465923052,3.27518054107867
26031,2004,0,5.12989871492307,3.27518054107867
26031,2005,0,5.12989871492307,3.27518054107867
26031,2006,0,5.11198778835654,3.27518054107867
26031,2007,1,4.99721227376411,3.27518054107867
26041,2003,0,6.31173480915291,3.65117758692992
26041,2004,0,6.32076829425058,3.65117758692992
26041,2005,0,6.25766758788264,3.65117758692992
26041,2006,0,6.25382881157547,3.65117758692992
26041,2007,1,6.13988455222626,3.65117758692992
26057,2003,0,6.13988455222626,3.74443241323419
26057,2004,0,6.09582456243222,3.74443241323419
26057,2005,0,6.25190388316589,3.74443241323419
26057,2006,0,6.12249280951439,3.74443241323419
26057,2007,1,5.92692602597041,3.74443241323419
26061,2003,0,6.42648845745769,3.58396328416438
26061,2004,0,6.40025744530882,3.58396328416438
26061,2005,0,6.33859407820318,3.58396328416438
26061,2006,0,6.22851100359118,3.58396328416438
26061,2007,1,6.13556489108174,3.58396328416438
26065,2003,0,8.4142741374084,5.63235807797783
26065,2004,0,8.33254893925264,5.63235807797783
26065,2005,0,8.24643378616036,5.63235807797783
26065,2006,0,8.21283958467648,5.63235807797783
26065,2007,1,8.16365617616843,5.63235807797783
26073,2003,0,6.73933662735717,4.14869069196221
26073,2004,0,6.59850902861452,4.14869069196221
26073,2005,0,6.68586094706836,4.14869069196221
26073,2006,0,6.53087762772588,4.14869069196221
26073,2007,1,6.51025834052315,4.14869069196221
26085,2003,0,3.66356164612965,2.42771882375081
26085,2004,0,3.40119738166216,2.42771882375081
26085,2005,0,3.63758615972639,2.42771882375081
26085,2006,0,3.2188758248682,2.42771882375081
26085,2007,1,3.36729582998647,2.42771882375081
26089,2003,0,5.64190707093811,3.05017310923224
26089,2004,0,5.52942908751142,3.05017310923224
26089,2005,0,5.47227067367148,3.05017310923224
26089,2006,0,5.28320372873799,3.05017310923224
26089,2007,1,5.34233425196481,3.05017310923224
26105,2003,0,5.75890177387728,3.34194265444484
26105,2004,0,5.59842195899838,3.34194265444484
26105,2005,0,5.75574221358691,3.34194265444484
26105,2006,0,5.61312810638807,3.34194265444484
26105,2007,1,5.52942908751142,3.34194265444484
26127,2003,0,5.52942908751142,3.29112206507397
26127,2004,0,5.51745289646471,3.29112206507397
26127,2005,0,5.54907608489522,3.29112206507397
26127,2006,0,5.39362754635236,3.29112206507397
26127,2007,1,5.37527840768417,3.29112206507397
26129,2003,0,5.74300318780948,3.07477448089394
26129,2004,0,5.75574221358691,3.07477448089394
26129,2005,0,5.75890177387728,3.07477448089394
26129,2006,0,5.5683445037611,3.07477448089394
26129,2007,1,5.52942908751142,3.07477448089394
26137,2003,0,6.2363695902037,3.14849627810562
26137,2004,0,6.22851100359118,3.14849627810562
26137,2005,0,6.18620862390049,3.14849627810562
26137,2006,0,6.10479323241498,3.14849627810562
26137,2007,1,5.94542060860658,3.14849627810562
26149,2003,0,6.62273632394984,4.13391777734183
26149,2004,0,6.45204895443723,4.13391777734183
26149,2005,0,6.50727771238501,4.13391777734183
26149,2006,0,6.41836493593621,4.13391777734183
26149,2007,1,6.36990098282823,4.13391777734183
27005,2003,0,6.84374994900622,3.40119738166216
27005,2004,0,6.76157276880406,3.40119738166216
27005,2005,0,6.78671695060508,3.40119738166216
27005,2006,1,6.96790920180188,3.40119738166216
27005,2007,1,6.91075078796194,3.40119738166216
27009,2003,0,6.52356230614951,3.53298558915526
27009,2004,0,6.45362499889269,3.53298558915526
27009,2005,0,6.47697236288968,3.53298558915526
27009,2006,1,6.51767127291227,3.53298558915526
27009,2007,1,6.41673228251233,3.53298558915526
27023,2003,0,5.79301360838414,2.57169577986039
27023,2004,0,5.65599181081985,2.57169577986039
27023,2005,0,5.79909265446053,2.57169577986039
27023,2006,1,5.6970934865054,2.57169577986039
27023,2007,1,5.72358510195238,2.57169577986039
27035,2003,0,7.4899708988348,4.00913156717385
27035,2004,0,7.22983877815125,4.00913156717385
27035,2005,0,7.30114780585603,4.00913156717385
27035,2006,1,7.39510754656249,4.00913156717385
27035,2007,1,7.22329567956231,4.00913156717385
27043,2003,0,5.57594910314632,2.78383771441767
27043,2004,0,5.39362754635236,2.78383771441767
27043,2005,0,5.54907608489522,2.78383771441767
27043,2006,1,5.46383180502561,2.78383771441767
27043,2007,1,5.41164605185504,2.78383771441767
27049,2003,0,7.2991214627108,3.78707184000532
27049,2004,0,7.03174125876313,3.78707184000532
27049,2005,0,6.93731408122368,3.78707184000532
27049,2006,1,6.96979066990159,3.78707184000532
27049,2007,1,6.95844839329766,3.78707184000532
27051,2003,0,4.54329478227,1.83880207556137
27051,2004,0,4.49980967033027,1.83880207556137
27051,2005,0,4.33073334028633,1.83880207556137
27051,2006,1,4.44265125649032,1.83880207556137
27051,2007,1,4.06044301054642,1.83880207556137
27055,2003,0,5.77765232322266,2.98153192415285
27055,2004,0,5.74300318780948,2.98153192415285
27055,2005,0,5.73979291217923,2.98153192415285
27055,2006,1,5.71373280550937,2.98153192415285
27055,2007,1,5.66296048013595,2.98153192415285
27091,2003,0,6.30991827822652,3.08200170870617
27091,2004,0,6.28785856016178,3.08200170870617
27091,2005,0,6.3578422665081,3.08200170870617
27091,2006,1,6.40522845803084,3.08200170870617
27091,2007,1,6.3456363608286,3.08200170870617
27115,2003,0,6.12686918411419,3.27827616814965
27115,2004,0,6.12468339089421,3.27827616814965
27115,2005,0,6.09582456243222,3.27827616814965
27115,2006,1,5.96614673912369,3.27827616814965
27115,2007,1,6.00388706710654,3.27827616814965
27123,2003,0,9.2617936535651,6.23643808100884
27123,2004,0,9.18450961194166,6.23643808100884
27123,2005,0,9.13841463240459,6.23643808100884
27123,2006,1,9.19146331620649,6.23643808100884
27123,2007,1,9.11294802596753,6.23643808100884
27129,2003,0,5.77455154554441,2.84223138256823
27129,2004,0,5.72358510195238,2.84223138256823
27129,2005,0,5.75257263882563,2.84223138256823
27129,2006,1,5.64190707093811,2.84223138256823
27129,2007,1,5.87773578177964,2.84223138256823
27149,2003,0,5.35185813347607,2.30787109742328
27149,2004,0,5.14166355650266,2.30787109742328
27149,2005,0,5.2040066870768,2.30787109742328
27149,2006,1,5.17614973257383,2.30787109742328
27149,2007,1,5.35185813347607,2.30787109742328
27157,2003,0,6.04737217904628,3.07315617051879
27157,2004,0,5.95324333428778,3.07315617051879
27157,2005,0,5.89164421182577,3.07315617051879
27157,2006,1,5.92157841964382,3.07315617051879
27157,2007,1,5.91620206260743,3.07315617051879
27163,2003,0,8.27231514795602,5.30395146516513
27163,2004,0,8.21419441485256,5.30395146516513
27163,2005,0,8.17075142375753,5.30395146516513
27163,2006,1,8.25035895147729,5.30395146516513
27163,2007,1,8.20303024171486,5.30395146516513
27165,2003,0,5.48479693349065,2.47451955690151
27165,2004,0,5.40267738187228,2.47451955690151
27165,2005,0,5.30330490805908,2.47451955690151
27165,2006,1,5.41610040220442,2.47451955690151
27165,2007,1,5.38449506278909,2.47451955690151
29003,2003,0,4.83628190695148,2.80287541484465
29003,2004,0,4.85981240436167,2.80287541484465
29003,2005,0,4.87519732320115,2.80287541484465
29003,2006,0,4.88280192258637,2.80287541484465
29003,2007,1,5.01063529409626,2.80287541484465
29011,2003,0,5.51342874616498,2.52900327684191
29011,2004,0,5.51745289646471,2.52900327684191
29011,2005,0,5.40267738187228,2.52900327684191
29011,2006,0,5.30330490805908,2.52900327684191
29011,2007,1,5.25749537202778,2.52900327684191
29013,2003,0,5.36129216570943,2.81259038037613
29013,2004,0,5.25227342804663,2.81259038037613
29013,2005,0,5.32787616878958,2.81259038037613
29013,2006,0,5.18738580584075,2.81259038037613
29013,2007,1,5.12396397940326,2.81259038037613
29023,2003,0,6.40025744530882,3.71032289140759
29023,2004,0,6.51174532964473,3.71032289140759
29023,2005,0,6.53813982376767,3.71032289140759
29023,2006,0,6.41345895716736,3.71032289140759
29023,2007,1,6.29341927884648,3.71032289140759
29033,2003,0,4.82028156560504,2.33068652310492
29033,2004,0,4.80402104473326,2.33068652310492
29033,2005,0,4.65396035015752,2.33068652310492
29033,2006,0,4.69134788222914,2.33068652310492
29033,2007,1,4.8283137373023,2.33068652310492
29041,2003,0,4.71849887129509,2.13274531370215
29041,2004,0,4.65396035015752,2.13274531370215
29041,2005,0,4.64439089914137,2.13274531370215
29041,2006,0,4.36944785246702,2.13274531370215
29041,2007,1,4.4188406077966,2.13274531370215
29065,2003,0,5.07517381523383,2.7031716536511
29065,2004,0,5.13579843705026,2.7031716536511
29065,2005,0,5.11799381241676,2.7031716536511
29065,2006,0,5.09375020080676,2.7031716536511
29065,2007,1,5.02388052084628,2.7031716536511
29073,2003,0,5.8111409929767,2.7305941655371
29073,2004,0,5.76205138278018,2.7305941655371
29073,2005,0,5.87211778947542,2.7305941655371
29073,2006,0,5.94542060860658,2.7305941655371
29073,2007,1,5.8805329864007,2.7305941655371
29077,2003,0,8.44827174594982,5.48226676435625
29077,2004,0,8.39117635083275,5.48226676435625
29077,2005,0,8.39976009452414,5.48226676435625
29077,2006,0,8.46779284112111,5.48226676435625
29077,2007,1,8.44891435066294,5.48226676435625
29079,2003,0,4.94875989037817,2.3448780051843
29079,2004,0,4.84418708645859,2.3448780051843
29079,2005,0,4.969813299576,2.3448780051843
29079,2006,0,4.8283137373023,2.3448780051843
29079,2007,1,4.8283137373023,2.3448780051843
29081,2003,0,5.11198778835654,2.18041745901984
29081,2004,0,5.06259503302697,2.18041745901984
29081,2005,0,5.17048399503815,2.18041745901984
29081,2006,0,4.94875989037817,2.18041745901984
29081,2007,1,4.90527477843843,2.18041745901984
29085,2003,0,3.46573590279973,2.19053558918542
29085,2004,0,3.25809653802148,2.19053558918542
29085,2005,0,3.3322045101752,2.19053558918542
29085,2006,0,3.40119738166216,2.19053558918542
29085,2007,1,3.49650756146648,2.19053558918542
29089,2003,0,4.70048036579242,2.32356349937924
29089,2004,0,4.7361984483945,2.32356349937924
29089,2005,0,4.70953020131233,2.32356349937924
29089,2006,0,4.69134788222914,2.32356349937924
29089,2007,1,4.62497281328427,2.32356349937924
29099,2003,0,7.80628928926703,5.28876690573619
29099,2004,0,7.78572089653462,5.28876690573619
29099,2005,0,7.74283595543075,5.28876690573619
29099,2006,0,7.73848812249465,5.28876690573619
29099,2007,1,7.7367436824535,5.28876690573619
29101,2003,0,6.07993319509559,3.87656161714999
29101,2004,0,6.14203740558736,3.87656161714999
29101,2005,0,6.20050917404269,3.87656161714999
29101,2006,0,6.16120732169508,3.87656161714999
29101,2007,1,6.18414889093748,3.87656161714999
29105,2003,0,6.13556489108174,3.48164000935702
29105,2004,0,6.0591231955818,3.48164000935702
29105,2005,0,6.1463292576689,3.48164000935702
29105,2006,0,6.28226674689601,3.48164000935702
29105,2007,1,6.27476202124194,3.48164000935702
29107,2003,0,6.1527326947041,3.49529470504127
29107,2004,0,6.19236248947487,3.49529470504127
29107,2005,0,6.1463292576689,3.49529470504127
29107,2006,0,6.09582456243222,3.49529470504127
29107,2007,1,6.12029741895095,3.49529470504127
29117,2003,0,5.7268477475872,2.67814067069607
29117,2004,0,5.75574221358691,2.67814067069607
29117,2005,0,5.64544689764324,2.67814067069607
29117,2006,0,5.67675380226828,2.67814067069607
29117,2007,1,5.54517744447956,2.67814067069607
29119,2003,0,5.35658627467201,3.07643630096895
29119,2004,0,5.23110861685459,3.07643630096895
29119,2005,0,5.16478597392351,3.07643630096895
29119,2006,0,5.28320372873799,3.07643630096895
29119,2007,1,5.33753807970132,3.07643630096895
29127,2003,0,6.39359075395063,3.34247303650915
29127,2004,0,6.33150184989369,3.34247303650915
29127,2005,0,6.42324696353352,3.34247303650915
29127,2006,0,6.39692965521615,3.34247303650915
29127,2007,1,6.36818718635049,3.34247303650915
29131,2003,0,5.52942908751142,3.15972012365944
29131,2004,0,5.34233425196481,3.15972012365944
29131,2005,0,5.34710753071747,3.15972012365944
29131,2006,0,5.41610040220442,3.15972012365944
29131,2007,1,5.38449506278909,3.15972012365944
29149,2003,0,4.21950770517611,2.33640664146956
29149,2004,0,4.18965474202643,2.33640664146956
29149,2005,0,4.35670882668959,2.33640664146956
29149,2006,0,4.35670882668959,2.33640664146956
29149,2007,1,4.51085950651685,2.33640664146956
29155,2003,0,5.4971682252932,2.99807951662234
29155,2004,0,5.34233425196481,2.99807951662234
29155,2005,0,5.26269018890489,2.99807951662234
29155,2006,0,5.45958551414416,2.99807951662234
29155,2007,1,5.55295958492162,2.99807951662234
29163,2003,0,5.605802066296,2.90968406892854
29163,2004,0,5.69035945432406,2.90968406892854
29163,2005,0,5.72031177660741,2.90968406892854
29163,2006,0,5.7037824746562,2.90968406892854
29163,2007,1,5.63835466933375,2.90968406892854
29177,2003,0,5.48063892334199,3.15076827565352
29177,2004,0,5.26785815906333,3.15076827565352
29177,2005,0,5.28320372873799,3.15076827565352
29177,2006,0,5.18738580584075,3.15076827565352
29177,2007,1,5.22035582507832,3.15076827565352
29201,2003,0,6.08904487544685,3.69937419120658
29201,2004,0,6.19031540585315,3.69937419120658
29201,2005,0,6.15060276844628,3.69937419120658
29201,2006,0,6.09807428216624,3.69937419120658
29201,2007,1,6.00635315960173,3.69937419120658
29209,2003,0,5.00394630594546,3.35543263629441
29209,2004,0,5.19849703126583,3.35543263629441
29209,2005,0,5.19849703126583,3.35543263629441
29209,2006,0,5.23644196282995,3.35543263629441
29209,2007,1,5.32300997913841,3.35543263629441
29211,2003,0,4.26267987704132,1.97671643915702
29211,2004,0,4.24849524204936,1.97671643915702
29211,2005,0,3.93182563272433,1.97671643915702
29211,2006,0,4.02535169073515,1.97671643915702
29211,2007,1,4.12713438504509,1.97671643915702
29215,2003,0,5.37989735354046,3.13562464220588
29215,2004,0,5.29831736654804,3.13562464220588
29215,2005,0,5.43372200355424,3.13562464220588
29215,2006,0,5.41610040220442,3.13562464220588
29215,2007,1,5.40267738187228,3.13562464220588
29229,2003,0,5.52942908751142,2.88786862767805
29229,2004,0,5.54517744447956,2.88786862767805
29229,2005,0,5.51745289646471,2.88786862767805
29229,2006,0,5.42053499927229,2.88786862767805
